order_id,customer_id,outlet_id,platform_id,order_datetime,order_status,cancellation_reason,gross_order_value,platform_funded_discount,restaurant_funded_discount,net_order_value,commission_amount,other_deductions,customer_delivery_fee,refund_amount,restaurant_settlement,packaging_cost,promised_minutes,prep_minutes,delivery_minutes,rating,basket_type,is_combo_order
170,75,1,1,2018-02-13 13:53:36,completed,,328.0,106.69,0.0,221.31,91.84,2.3,42.64,0.0,127.18,15.0,40,13,30,,1 main + beverage,0
171,55,1,2,2018-02-13 13:46:44,completed,,573.0,0.0,0.0,573.0,160.44,4.01,77.36,0.0,408.55,15.0,40,25,20,4,2 mains,0
172,119,1,4,2018-02-13 17:29:32,completed,,304.0,71.05,0.0,232.95,85.12,1.82,38.0,0.0,146.0,15.0,40,30,23,5,1 main,0
173,120,1,1,2018-02-13 19:07:14,completed,,562.0,0.0,0.0,562.0,157.36,3.93,73.06,0.0,400.71,15.0,40,25,23,,2 mains,0
174,121,1,1,2018-02-14 21:25:18,completed,,342.0,0.0,0.0,342.0,95.76,2.39,44.46,0.0,243.85,15.0,40,22,19,4,1 main,0
175,122,1,1,2018-02-14 22:16:46,completed,,265.5,0.0,0.0,265.5,74.34,1.86,34.52,0.0,189.3,15.0,40,28,26,4,1 main + beverage,1
176,123,1,3,2018-02-14 22:34:44,completed,,267.0,31.05,0.0,235.95,74.76,1.74,32.04,0.0,159.46,15.0,40,23,24,,1 main,0
177,124,1,1,2018-02-14 20:10:12,completed,,308.0,0.0,0.0,308.0,86.24,2.16,40.04,0.0,219.6,15.0,40,22,21,,1 main,0
178,125,1,1,2018-02-14 11:17:22,completed,,538.0,0.0,0.0,538.0,150.64,3.77,69.94,0.0,383.59,15.0,40,18,23,2,2 mains,0
179,126,1,2,2018-02-14 20:27:01,completed,,582.0,126.16,0.0,455.84,162.96,4.07,78.57,0.0,288.81,15.0,40,24,36,4,2 mains,0
180,127,1,2,2018-02-14 11:33:46,completed,,289.0,0.0,0.0,289.0,80.92,2.02,39.02,0.0,206.06,15.0,40,23,19,5,1 main,0
181,39,1,3,2018-02-14 19:00:48,completed,,305.0,74.55,0.0,230.45,85.4,1.98,36.6,0.0,143.07,15.0,40,18,11,,1 main,0
182,52,1,3,2018-02-14 19:08:53,completed,,365.0,0.0,0.0,365.0,102.2,2.37,43.8,0.0,260.43,15.0,40,12,26,,1 main + beverage,0
183,128,1,3,2018-02-14 22:26:54,completed,,339.0,0.0,0.0,339.0,94.92,2.2,40.68,0.0,241.88,15.0,40,18,16,,1 main,0
184,129,1,3,2018-02-15 11:31:53,completed,,556.0,0.0,54.47,501.53,155.68,3.61,66.72,0.0,342.23,15.0,40,23,13,5,2 mains,0
185,130,1,1,2018-02-15 19:02:45,completed,,538.0,0.0,0.0,538.0,150.64,3.77,69.94,0.0,383.59,15.0,40,22,13,5,2 mains,0
186,71,1,2,2018-02-15 14:19:12,completed,,632.0,0.0,0.0,632.0,176.96,4.42,85.32,0.0,450.62,15.0,40,22,30,,2 mains + beverage,0
187,131,1,2,2018-02-15 19:19:45,completed,,674.0,50.23,0.0,623.77,188.72,4.72,90.99,0.0,430.34,15.0,40,23,19,5,2 mains,0
188,132,1,2,2018-02-15 22:58:20,completed,,627.0,0.0,0.0,627.0,175.56,4.39,84.65,0.0,447.05,15.0,40,26,18,,2 mains + beverage,0
189,133,1,1,2018-02-15 18:11:17,completed,,342.0,0.0,0.0,342.0,95.76,2.39,44.46,0.0,243.85,15.0,40,30,16,5,1 main,0
190,134,1,2,2018-02-15 21:15:50,completed,,271.0,68.67,0.0,202.33,75.88,1.9,36.59,0.0,124.55,15.0,40,17,22,,1 main,0
191,89,1,2,2018-02-15 22:20:40,completed,,287.0,59.33,0.0,227.67,80.36,2.01,38.75,0.0,145.3,15.0,40,18,21,5,1 main + beverage,0
192,132,1,2,2018-02-15 21:12:16,completed,,311.0,0.0,41.9,269.1,87.08,2.18,41.98,0.0,179.84,15.0,40,22,38,2,1 main,0
193,135,1,1,2018-02-15 22:13:08,completed,,269.0,0.0,0.0,269.0,75.32,1.88,34.97,0.0,191.8,15.0,40,25,21,3,1 main,0
194,136,1,1,2018-02-15 19:23:29,completed,,325.0,50.32,0.0,274.68,91.0,2.27,42.25,0.0,181.41,15.0,40,20,47,3,1 main,0
195,75,1,1,2018-02-15 14:29:18,completed,,796.0,0.0,0.0,796.0,222.88,5.57,103.48,0.0,567.55,15.0,40,22,15,,3 mains,0
196,104,1,3,2018-02-15 18:41:52,completed,,353.0,0.0,22.35,330.65,98.84,2.29,42.36,0.0,229.52,15.0,40,22,31,4,1 main + add-on,0
197,137,1,1,2018-02-15 22:04:59,completed,,367.0,0.0,37.65,329.35,102.76,2.57,47.71,0.0,224.02,15.0,40,23,29,1,1 main + beverage,0
198,138,1,4,2018-02-16 12:16:59,completed,,281.0,0.0,0.0,281.0,78.68,1.69,35.12,0.0,200.63,15.0,40,24,26,,1 main + beverage,0
199,139,1,1,2018-02-16 22:49:51,refunded_full,,569.0,70.55,0.0,498.45,159.32,3.98,73.97,299.07,36.08,15.0,40,18,20,3,2 mains + beverage,0
200,140,1,3,2018-02-16 18:44:09,completed,,531.0,70.32,0.0,460.68,148.68,3.45,63.72,0.0,308.55,15.0,40,27,27,4,2 mains,1
201,127,1,2,2018-02-16 21:28:34,completed,,656.0,0.0,101.99,554.01,183.68,4.59,88.56,0.0,365.74,15.0,40,20,19,,2 mains,0
202,115,1,3,2018-02-16 17:12:39,completed,,256.0,13.81,0.0,242.19,71.68,1.66,30.72,0.0,168.85,15.0,40,28,29,,1 main,0
203,32,1,4,2018-02-16 21:26:43,completed,,304.0,0.0,0.0,304.0,85.12,1.82,38.0,0.0,217.06,15.0,40,23,30,,1 main,0
204,86,1,2,2018-02-16 16:05:02,completed,,958.0,0.0,0.0,958.0,268.24,6.71,129.33,0.0,683.05,15.0,40,18,25,,3 mains,0
205,141,1,3,2018-02-16 22:05:08,refunded_partial,,305.0,0.0,0.0,305.0,85.4,1.98,36.6,73.73,143.89,15.0,40,14,14,,1 main,0
206,76,1,3,2018-02-16 13:07:53,completed,,305.0,96.71,0.0,208.29,85.4,1.98,36.6,0.0,120.91,15.0,40,22,19,,1 main,0
207,47,1,2,2018-02-16 12:18:31,completed,,329.0,0.0,0.0,329.0,92.12,2.3,44.42,0.0,234.58,15.0,40,19,12,,1 main,0
208,142,1,2,2018-02-17 09:47:11,completed,,562.5,141.25,0.0,421.25,157.5,3.94,75.94,0.0,259.82,15.0,45,16,24,,2 mains + beverage,1
209,143,1,1,2018-02-17 21:02:15,completed,,322.0,0.0,29.84,292.16,90.16,2.25,41.86,0.0,199.74,15.0,45,17,33,4,1 main + add-on,0
210,144,1,2,2018-02-17 19:18:08,completed,,271.0,0.0,49.28,221.72,75.88,1.9,36.59,0.0,143.94,15.0,45,17,24,4,1 main,0
211,145,1,2,2018-02-17 19:23:54,completed,,582.0,101.15,0.0,480.85,162.96,4.07,78.57,0.0,313.81,15.0,45,18,20,5,2 mains,0
212,146,1,2,2018-02-17 07:57:34,completed,,271.0,0.0,21.14,249.86,75.88,1.9,36.59,0.0,172.08,15.0,45,22,37,2,1 main,0
213,147,1,2,2018-02-17 16:07:02,completed,,304.0,67.85,0.0,236.15,85.12,2.13,41.04,0.0,148.9,15.0,45,22,24,5,1 main + beverage,0
214,148,1,1,2018-02-17 15:48:29,completed,,255.6,70.31,0.0,185.29,71.57,1.79,33.23,0.0,111.93,15.0,45,16,25,,1 main + beverage,1
215,149,1,3,2018-02-17 15:38:29,cancelled,restaurant delay,278.0,0.0,0.0,278.0,77.84,1.81,33.36,0.0,198.35,0.0,45,34,31,,1 main,0
216,150,1,3,2018-02-17 21:24:51,completed,,662.0,187.56,0.0,474.44,185.36,4.3,79.44,0.0,284.78,15.0,45,24,24,3,2 mains,0
217,26,1,4,2018-02-17 16:32:01,completed,,281.0,0.0,0.0,281.0,78.68,1.69,35.12,0.0,200.63,15.0,45,31,37,4,1 main + beverage,0
218,151,1,1,2018-02-17 12:53:59,completed,,306.0,57.85,0.0,248.15,85.68,2.14,39.78,0.0,160.32,15.0,45,17,25,5,1 main + add-on,0
219,152,1,2,2018-02-17 21:21:55,completed,,329.0,64.78,0.0,264.22,92.12,2.3,44.42,0.0,169.8,15.0,45,22,27,2,1 main,0
220,85,1,4,2018-02-17 13:33:47,refunded_full,,538.0,0.0,0.0,538.0,150.64,3.23,67.25,322.8,61.33,15.0,45,18,20,5,2 mains,0
221,147,1,2,2018-02-17 12:23:15,completed,,415.0,24.5,0.0,390.5,116.2,2.91,56.03,0.0,271.39,15.0,45,20,26,3,1 main + beverage,0
222,153,1,2,2018-02-17 08:04:09,completed,,284.0,51.67,0.0,232.33,79.52,1.99,38.34,0.0,150.82,15.0,45,16,26,5,1 main,0
223,154,1,2,2018-02-17 17:50:32,completed,,338.0,63.01,0.0,274.99,94.64,2.37,45.63,0.0,177.98,15.0,45,16,25,,1 main + beverage,0
224,16,1,3,2018-02-17 08:26:46,cancelled,item unavailable,572.0,0.0,59.31,512.69,160.16,3.72,68.64,0.0,348.81,0.0,45,13,21,,2 mains,0
225,155,1,1,2018-02-17 21:07:37,completed,,368.0,51.3,0.0,316.7,103.04,2.58,47.84,0.0,211.08,15.0,45,27,26,,1 main + beverage,0
226,156,1,3,2018-02-17 12:30:49,completed,,284.0,43.98,0.0,240.02,79.52,1.85,34.08,0.0,158.66,15.0,45,23,25,5,1 main,0
227,153,1,2,2018-02-17 20:13:07,completed,,338.0,0.0,0.0,338.0,94.64,2.37,45.63,0.0,240.99,15.0,45,17,20,5,1 main + beverage,0
228,157,1,2,2018-02-18 20:19:01,completed,,327.0,0.0,0.0,327.0,91.56,2.29,44.15,0.0,233.15,15.0,45,17,20,,1 main + beverage,0
229,158,1,1,2018-02-18 14:43:23,completed,,325.0,0.0,0.0,325.0,91.0,2.27,42.25,0.0,231.72,15.0,45,15,26,,1 main,0
230,159,1,1,2018-02-18 15:42:00,completed,,269.0,0.0,35.66,233.34,75.32,1.88,34.97,0.0,156.14,15.0,45,23,30,4,1 main,0
231,160,1,1,2018-02-18 12:49:45,completed,,308.0,0.0,0.0,308.0,86.24,2.16,40.04,0.0,219.6,15.0,45,21,17,4,1 main,0
232,161,1,1,2018-02-18 11:14:35,completed,,258.0,0.0,0.0,258.0,72.24,1.81,33.54,0.0,183.95,15.0,45,16,30,5,1 main,0
233,162,1,1,2018-02-18 13:39:35,completed,,342.0,0.0,0.0,342.0,95.76,2.39,44.46,0.0,243.85,15.0,45,25,38,,1 main,0
234,163,1,1,2018-02-18 20:09:01,completed,,553.0,46.07,0.0,506.93,154.84,3.87,71.89,0.0,348.22,15.0,45,17,10,3,2 mains + beverage,0
235,164,1,2,2018-02-18 22:07:59,completed,,309.0,63.28,0.0,245.72,86.52,2.16,41.72,0.0,157.04,15.0,45,28,23,5,1 main + add-on,0
236,165,1,1,2018-02-18 13:07:15,completed,,281.0,0.0,0.0,281.0,78.68,1.97,36.53,0.0,200.35,15.0,45,20,9,5,1 main,0
237,166,1,4,2018-02-18 20:11:58,completed,,575.0,101.3,0.0,473.7,161.0,3.45,71.88,0.0,309.25,15.0,45,24,14,,2 mains,0
238,150,1,3,2018-02-18 11:39:10,completed,,278.0,0.0,0.0,278.0,77.84,1.81,33.36,0.0,198.35,15.0,45,27,20,5,1 main,0
239,12,1,3,2018-02-18 16:03:48,completed,,523.0,53.22,0.0,469.78,146.44,3.4,62.76,0.0,319.94,15.0,45,20,23,2,2 mains,0
240,97,1,1,2018-02-18 11:40:11,completed,,306.0,0.0,0.0,306.0,85.68,2.14,39.78,0.0,218.18,15.0,45,20,35,4,1 main + add-on,0
241,167,1,2,2018-02-18 11:05:17,completed,,326.0,0.0,56.67,269.33,91.28,2.28,44.01,0.0,175.77,15.0,45,29,15,4,1 main + add-on,0
242,112,1,1,2018-02-18 22:05:24,completed,,941.0,0.0,114.53,826.47,263.48,6.59,122.33,0.0,556.4,15.0,45,24,29,,3 mains,0
243,168,1,1,2018-02-18 12:19:24,completed,,269.0,55.64,0.0,213.36,75.32,1.88,34.97,0.0,136.16,15.0,45,20,21,,1 main,0
244,92,1,3,2018-02-18 15:09:59,completed,,380.7,82.16,0.0,298.54,106.6,2.47,45.68,0.0,189.47,15.0,45,16,20,5,1 main + beverage,1
245,169,1,1,2018-02-18 22:04:26,completed,,600.0,0.0,0.0,600.0,168.0,4.2,78.0,0.0,427.8,15.0,45,17,26,5,2 mains,0
246,115,1,3,2018-02-18 16:00:42,completed,,284.0,61.26,0.0,222.74,79.52,1.85,34.08,0.0,141.38,15.0,45,19,23,4,1 main,0
247,170,1,1,2018-02-18 12:02:55,completed,,281.0,0.0,0.0,281.0,78.68,1.97,36.53,0.0,200.35,15.0,45,13,17,5,1 main,0
248,72,1,4,2018-02-18 11:35:47,completed,,538.0,0.0,0.0,538.0,150.64,3.23,67.25,0.0,384.13,15.0,45,22,22,4,2 mains,0
249,171,1,2,2018-02-18 20:08:01,completed,,333.0,67.13,0.0,265.87,93.24,2.33,44.96,0.0,170.29,15.0,45,23,21,5,1 main + add-on,0
250,100,1,1,2018-02-18 22:21:33,completed,,325.0,80.42,0.0,244.58,91.0,2.27,42.25,0.0,151.31,15.0,45,23,22,4,1 main,0
251,70,1,4,2018-02-18 22:26:26,completed,,604.0,0.0,53.48,550.52,169.12,3.62,75.5,0.0,377.78,15.0,45,29,38,2,2 mains,0
252,172,1,1,2018-02-18 21:08:51,cancelled,restaurant delay,286.0,0.0,0.0,286.0,80.08,2.0,37.18,0.0,203.92,0.0,45,21,19,,1 main,0
253,151,1,1,2018-02-19 13:17:45,completed,,274.0,0.0,35.46,238.54,76.72,1.92,35.62,0.0,159.9,15.0,40,24,14,2,1 main,0
254,173,1,2,2018-02-19 08:10:57,completed,,616.0,0.0,94.34,521.66,172.48,4.31,83.16,0.0,344.87,15.0,40,21,21,5,2 mains,0
255,174,1,2,2018-02-19 20:21:11,completed,,345.0,43.0,0.0,302.0,96.6,2.42,46.58,0.0,202.98,15.0,40,23,28,5,1 main,0
256,101,1,2,2018-02-19 15:15:41,completed,,690.0,0.0,95.41,594.59,193.2,4.83,93.15,0.0,396.56,15.0,40,20,12,4,2 mains,0
257,163,1,1,2018-02-19 20:23:35,completed,,334.0,0.0,0.0,334.0,93.52,2.34,43.42,0.0,238.14,15.0,40,15,26,4,1 main + beverage,0
258,175,1,3,2018-02-19 21:00:42,completed,,339.0,51.87,0.0,287.13,94.92,2.2,40.68,0.0,190.0,15.0,40,22,26,5,1 main,0
259,104,1,3,2018-02-19 20:02:08,completed,,353.0,41.81,0.0,311.19,98.84,2.29,42.36,0.0,210.06,15.0,40,30,16,4,1 main + add-on,0
260,176,1,3,2018-02-19 19:29:12,completed,,323.0,0.0,54.64,268.36,90.44,2.1,38.76,0.0,175.82,15.0,40,25,33,2,1 main,0
261,176,1,3,2018-02-19 11:04:41,completed,,305.0,57.55,0.0,247.45,85.4,1.98,36.6,0.0,160.07,15.0,40,17,11,5,1 main,0
262,153,1,2,2018-02-19 18:13:11,completed,,531.0,0.0,0.0,531.0,148.68,3.72,71.69,0.0,378.6,15.0,40,25,17,4,2 mains,0
263,177,1,3,2018-02-20 22:26:21,completed,,293.0,0.0,29.38,263.62,82.04,1.9,35.16,0.0,179.68,15.0,40,12,14,4,1 main + beverage,0
264,178,1,1,2018-02-20 12:10:27,completed,,325.0,95.91,0.0,229.09,91.0,2.27,42.25,0.0,135.81,15.0,40,13,28,,1 main,0
265,179,1,1,2018-02-20 11:43:42,completed,,258.0,0.0,0.0,258.0,72.24,1.81,33.54,0.0,183.95,15.0,40,17,25,5,1 main,0
266,23,1,3,2018-02-20 22:31:40,cancelled,customer cancelled,423.0,128.72,0.0,294.28,118.44,2.75,50.76,0.0,173.1,0.0,40,21,34,,1 main + beverage,0
267,180,1,2,2018-02-20 20:07:05,completed,,383.0,29.79,0.0,353.21,107.24,2.68,51.71,0.0,243.29,15.0,40,20,20,5,1 main + beverage,0
268,147,1,2,2018-02-20 12:17:38,completed,,289.0,91.62,0.0,197.38,80.92,2.02,39.02,0.0,114.44,15.0,40,19,22,5,1 main,0
269,181,1,1,2018-02-20 20:19:31,completed,,342.0,0.0,0.0,342.0,95.76,2.39,44.46,0.0,243.85,15.0,40,27,26,4,1 main,0
270,182,1,2,2018-02-20 19:04:07,completed,,531.0,93.44,0.0,437.56,148.68,3.72,71.69,0.0,285.16,15.0,40,15,14,3,2 mains,0
271,183,1,1,2018-02-20 19:25:43,completed,,566.0,104.12,0.0,461.88,158.48,3.96,73.58,0.0,299.44,15.0,40,18,27,,2 mains,0
272,184,1,1,2018-02-21 19:19:43,completed,,269.0,0.0,0.0,269.0,75.32,1.88,34.97,0.0,191.8,15.0,40,18,20,,1 main,0
273,185,1,2,2018-02-21 11:52:03,completed,,311.0,0.0,36.97,274.03,87.08,2.18,41.98,0.0,184.77,15.0,40,20,22,5,1 main,0
274,186,1,1,2018-02-21 17:37:39,completed,,342.0,0.0,50.86,291.14,95.76,2.39,44.46,0.0,192.99,15.0,40,16,19,5,1 main,0
275,187,1,1,2018-02-21 11:29:55,completed,,384.0,79.72,0.0,304.28,107.52,2.69,49.92,0.0,194.08,15.0,40,13,25,5,1 main + beverage,0
276,188,1,3,2018-02-21 22:15:17,completed,,256.0,43.2,0.0,212.8,71.68,1.66,30.72,0.0,139.46,15.0,40,26,24,5,1 main,0
277,189,1,1,2018-02-21 14:58:15,completed,,331.2,48.47,0.0,282.73,92.74,2.32,43.06,0.0,187.68,15.0,40,24,26,5,1 main + beverage,1
278,190,1,1,2018-02-21 22:27:42,completed,,281.0,0.0,0.0,281.0,78.68,1.97,36.53,0.0,200.35,15.0,40,19,23,,1 main,0
279,15,1,1,2018-02-21 22:17:53,completed,,360.0,0.0,0.0,360.0,100.8,2.52,46.8,0.0,256.68,15.0,40,21,36,1,1 main + beverage,0
280,109,1,1,2018-02-21 21:21:13,completed,,611.0,0.0,0.0,611.0,171.08,4.28,79.43,0.0,435.64,15.0,40,23,17,5,2 mains,0
281,191,1,1,2018-02-21 19:19:44,cancelled,customer cancelled,544.0,0.0,86.98,457.02,152.32,3.81,70.72,0.0,300.9,0.0,40,21,25,,2 mains,0
282,192,1,3,2018-02-21 19:23:38,completed,,309.0,89.21,0.0,219.79,86.52,2.01,37.08,0.0,131.26,15.0,40,22,23,5,1 main + beverage,0
283,193,1,1,2018-02-22 15:04:29,completed,,394.0,0.0,24.81,369.19,110.32,2.76,51.22,0.0,256.11,15.0,40,22,33,4,1 main + beverage,0
284,89,1,2,2018-02-22 22:26:43,completed,,298.0,79.83,0.0,218.17,83.44,2.09,40.23,0.0,132.65,15.0,40,17,27,5,1 main + beverage,0
285,194,1,1,2018-02-22 12:48:14,completed,,616.0,67.42,0.0,548.58,172.48,4.31,80.08,0.0,371.79,15.0,40,19,12,5,2 mains,0
286,195,1,1,2018-02-22 20:06:15,completed,,342.0,65.99,0.0,276.01,95.76,2.39,44.46,0.0,177.85,15.0,40,17,43,4,1 main,0
287,100,1,1,2018-02-22 15:34:31,completed,,312.0,0.0,0.0,312.0,87.36,2.18,40.56,0.0,222.46,15.0,40,17,21,5,1 main + beverage,0
288,196,1,1,2018-02-22 12:31:31,completed,,356.0,0.0,0.0,356.0,99.68,2.49,46.28,0.0,253.83,15.0,40,20,28,5,1 main + add-on,0
289,197,1,1,2018-02-22 20:13:39,completed,,281.0,49.65,0.0,231.35,78.68,1.97,36.53,0.0,150.7,15.0,40,24,27,4,1 main,0
290,198,1,1,2018-02-22 12:44:57,completed,,569.7,0.0,0.0,569.7,159.52,3.99,74.06,0.0,406.2,15.0,40,19,33,5,2 mains,1
291,199,1,1,2018-02-22 15:06:04,completed,,538.0,118.52,0.0,419.48,150.64,3.77,69.94,0.0,265.07,15.0,40,19,21,5,2 mains,0
292,200,1,1,2018-02-22 11:22:15,completed,,325.0,0.0,0.0,325.0,91.0,2.27,42.25,0.0,231.72,15.0,40,30,28,,1 main,0
293,201,1,1,2018-02-23 22:59:50,completed,,616.0,146.9,0.0,469.1,172.48,4.31,80.08,0.0,292.31,15.0,40,23,23,5,2 mains,0
294,202,1,4,2018-02-23 14:21:24,completed,,255.0,43.96,0.0,211.04,71.4,1.53,31.88,0.0,138.11,15.0,40,19,22,5,1 main,0
295,50,1,2,2018-02-23 22:22:37,completed,,329.0,46.83,0.0,282.17,92.12,2.3,44.42,0.0,187.75,15.0,40,19,15,4,1 main,0
296,203,1,2,2018-02-23 17:37:42,completed,,320.0,0.0,0.0,320.0,89.6,2.24,43.2,0.0,228.16,15.0,40,22,20,,1 main + beverage,0
297,204,1,2,2018-02-23 21:15:03,completed,,345.0,0.0,0.0,345.0,96.6,2.42,46.58,0.0,245.98,15.0,40,28,18,5,1 main,0
298,205,1,2,2018-02-23 13:02:56,completed,,591.3,0.0,0.0,591.3,165.56,4.14,79.83,0.0,421.6,15.0,40,18,17,,2 mains + beverage,1
299,206,1,2,2018-02-23 12:49:16,completed,,354.0,75.57,0.0,278.43,99.12,2.48,47.79,0.0,176.84,15.0,40,24,19,5,1 main + beverage,0
300,207,1,1,2018-02-23 16:03:52,completed,,549.9,0.0,82.29,467.61,153.97,3.85,71.49,0.0,309.79,15.0,40,16,20,,2 mains,1
301,32,1,4,2018-02-23 22:08:34,completed,,322.0,0.0,19.0,303.0,90.16,1.93,40.25,0.0,210.91,15.0,40,17,31,5,1 main,0
302,45,1,1,2018-02-23 11:09:19,completed,,567.0,0.0,0.0,567.0,158.76,3.97,73.71,0.0,404.27,15.0,40,15,31,5,2 mains,0
303,208,1,1,2018-02-24 22:04:53,completed,,675.0,86.56,0.0,588.44,189.0,4.73,87.75,0.0,394.71,15.0,45,21,15,5,2 mains + beverage,0
304,209,1,2,2018-02-24 22:07:36,completed,,345.0,75.61,0.0,269.39,96.6,2.42,46.58,0.0,170.37,15.0,45,20,14,4,1 main,0
305,137,1,1,2018-02-24 19:05:35,completed,,270.0,47.76,0.0,222.24,75.6,1.89,35.1,0.0,144.75,15.0,45,29,20,4,1 main + beverage,1
306,72,1,4,2018-02-24 21:29:01,completed,,521.0,0.0,38.06,482.94,145.88,3.13,65.12,0.0,333.94,15.0,45,23,24,,2 mains,0
307,3,1,3,2018-02-24 22:23:19,completed,,267.0,17.89,0.0,249.11,74.76,1.74,32.04,0.0,172.61,15.0,45,16,24,4,1 main,0
308,210,1,3,2018-02-24 20:08:21,completed,,610.0,0.0,0.0,610.0,170.8,3.96,73.2,0.0,435.24,15.0,45,20,18,5,2 mains,0
309,211,1,3,2018-02-24 12:35:49,completed,,339.0,0.0,0.0,339.0,94.92,2.2,40.68,0.0,241.88,15.0,45,11,10,5,1 main,0
310,195,1,1,2018-02-24 16:03:58,completed,,342.0,55.85,0.0,286.15,95.76,2.39,44.46,0.0,188.0,15.0,45,23,23,,1 main,0
311,212,1,3,2018-02-24 18:15:54,completed,,319.0,69.29,0.0,249.71,89.32,2.07,38.28,0.0,158.32,15.0,45,13,21,4,1 main + beverage,0
312,213,1,1,2018-02-24 20:30:37,completed,,258.0,0.0,43.31,214.69,72.24,1.81,33.54,0.0,140.64,15.0,45,20,35,5,1 main,0
313,214,1,1,2018-02-24 22:23:31,completed,,308.0,0.0,0.0,308.0,86.24,2.16,40.04,0.0,219.6,15.0,45,20,38,,1 main,0
314,215,1,1,2018-02-24 20:03:51,completed,,342.0,0.0,0.0,342.0,95.76,2.39,44.46,0.0,243.85,15.0,45,19,31,5,1 main,0
315,216,1,1,2018-02-24 18:30:02,completed,,636.0,0.0,0.0,636.0,178.08,4.45,82.68,0.0,453.47,15.0,45,26,23,2,2 mains + beverage,0
316,147,1,2,2018-02-24 22:05:31,completed,,372.0,0.0,0.0,372.0,104.16,2.6,50.22,0.0,265.24,15.0,45,21,9,5,1 main + beverage,0
317,217,1,3,2018-02-24 22:29:40,completed,,621.0,0.0,0.0,621.0,173.88,4.04,74.52,0.0,443.08,15.0,45,26,34,3,2 mains + beverage,0
318,188,1,3,2018-02-24 11:16:32,completed,,572.0,94.86,0.0,477.14,160.16,3.72,68.64,0.0,313.26,15.0,45,19,23,5,2 mains,0
319,218,1,1,2018-02-24 20:06:38,completed,,325.0,52.28,0.0,272.72,91.0,2.27,42.25,0.0,179.44,15.0,45,20,18,,1 main,0
320,219,1,3,2018-02-24 13:05:05,completed,,323.0,0.0,0.0,323.0,90.44,2.1,38.76,0.0,230.46,15.0,45,16,37,3,1 main,0
321,220,1,2,2018-02-24 22:25:15,completed,,561.0,0.0,0.0,561.0,157.08,3.93,75.73,0.0,399.99,15.0,45,17,18,5,2 mains,0
322,221,1,1,2018-02-24 22:07:50,completed,,269.0,0.0,43.48,225.52,75.32,1.88,34.97,0.0,148.32,15.0,45,28,24,4,1 main,0
323,222,1,4,2018-02-25 10:41:07,cancelled,rider unavailable,266.0,0.0,0.0,266.0,74.48,1.6,33.25,0.0,189.92,0.0,45,20,27,,1 main,0
324,182,1,2,2018-02-25 12:42:50,completed,,271.0,45.05,0.0,225.95,75.88,1.9,36.59,0.0,148.18,15.0,45,21,23,5,1 main,0
325,122,1,1,2018-02-25 19:12:13,completed,,342.0,0.0,49.77,292.23,95.76,2.39,44.46,0.0,194.08,15.0,45,21,33,5,1 main,0
326,33,1,1,2018-02-25 12:31:33,completed,,367.0,0.0,0.0,367.0,102.76,2.57,47.71,0.0,261.67,15.0,45,12,10,,1 main + beverage,0
327,170,1,1,2018-02-25 22:05:01,completed,,592.0,0.0,0.0,592.0,165.76,4.14,76.96,0.0,422.1,15.0,45,15,28,5,2 mains + beverage,0
328,223,1,2,2018-02-25 16:42:39,completed,,338.0,70.81,0.0,267.19,94.64,2.37,45.63,0.0,170.18,15.0,45,27,13,5,1 main + beverage,0
329,224,1,1,2018-02-25 12:51:47,completed,,311.0,0.0,0.0,311.0,87.08,2.18,40.43,0.0,221.74,15.0,45,20,20,,1 main + beverage,0
330,225,1,2,2018-02-25 21:17:21,completed,,303.0,32.89,0.0,270.11,84.84,2.12,40.91,0.0,183.14,15.0,45,30,18,5,1 main + beverage,0
331,119,1,4,2018-02-25 18:08:11,completed,,660.0,59.65,0.0,600.35,184.8,3.96,82.5,0.0,411.59,15.0,45,17,32,,2 mains,0
332,226,1,3,2018-02-25 21:30:53,completed,,628.0,0.0,0.0,628.0,175.84,4.08,75.36,0.0,448.08,15.0,45,21,28,5,2 mains,0
333,227,1,1,2018-02-25 13:14:56,cancelled,rider unavailable,295.0,0.0,0.0,295.0,82.6,2.06,38.35,0.0,210.33,0.0,45,17,19,,1 main + beverage,0
334,228,1,2,2018-02-25 11:02:55,completed,,345.0,0.0,37.59,307.41,96.6,2.42,46.58,0.0,208.4,15.0,45,20,17,,1 main,0
335,229,1,2,2018-02-25 16:34:19,completed,,656.0,47.39,0.0,608.61,183.68,4.59,88.56,0.0,420.33,15.0,45,20,28,4,2 mains,0
336,230,1,2,2018-02-25 22:26:04,completed,,357.0,57.93,0.0,299.07,99.96,2.5,48.2,0.0,196.61,15.0,45,21,40,,1 main + beverage,0
337,91,1,1,2018-02-25 20:12:46,completed,,258.0,0.0,42.98,215.02,72.24,1.81,33.54,0.0,140.97,15.0,45,22,33,4,1 main,0
338,231,1,4,2018-02-25 12:44:38,completed,,338.0,51.68,0.0,286.32,94.64,2.03,42.25,0.0,189.66,15.0,45,10,13,5,1 main,0
339,59,1,2,2018-02-25 15:36:29,completed,,431.0,111.9,0.0,319.1,120.68,3.02,58.19,0.0,195.4,15.0,45,12,18,4,1 main + beverage,0
340,95,1,2,2018-02-25 19:03:15,completed,,271.0,0.0,0.0,271.0,75.88,1.9,36.59,0.0,193.22,15.0,45,25,17,5,1 main,0
