availability_id,outlet_id,menu_item_id,availability_date,batch_prepared_qty,sold_out_time,estimated_lost_orders
765,1,4,2018-04-24,1,,0
766,1,5,2018-04-24,1,,0
767,1,6,2018-04-24,1,,0
768,1,8,2018-04-24,1,,0
769,1,9,2018-04-24,1,,0
770,1,10,2018-04-24,1,,0
771,1,11,2018-04-24,1,,0
772,1,1,2018-04-25,2,,0
773,1,2,2018-04-25,2,,0
774,1,3,2018-04-25,1,,0
775,1,4,2018-04-25,1,,0
776,1,5,2018-04-25,1,,0
777,1,6,2018-04-25,1,,0
778,1,8,2018-04-25,1,19:42:00,6
779,1,9,2018-04-25,1,,0
780,1,10,2018-04-25,1,,0
781,1,11,2018-04-25,1,,0
782,1,1,2018-04-26,2,,0
783,1,2,2018-04-26,2,,0
784,1,3,2018-04-26,1,,0
785,1,4,2018-04-26,1,,0
786,1,5,2018-04-26,1,,0
787,1,6,2018-04-26,1,,0
788,1,8,2018-04-26,1,,0
789,1,9,2018-04-26,1,,0
790,1,10,2018-04-26,1,,0
791,1,11,2018-04-26,1,,0
792,1,1,2018-04-27,2,,0
793,1,2,2018-04-27,2,,0
794,1,3,2018-04-27,1,,0
795,1,4,2018-04-27,1,,0
796,1,5,2018-04-27,1,,0
797,1,6,2018-04-27,1,,0
798,1,8,2018-04-27,1,,0
799,1,9,2018-04-27,1,,0
800,1,10,2018-04-27,1,,0
801,1,11,2018-04-27,1,,0
802,1,1,2018-04-28,3,21:58:00,6
803,1,2,2018-04-28,4,,0
804,1,3,2018-04-28,3,,0
805,1,4,2018-04-28,2,,0
806,1,5,2018-04-28,3,,0
807,1,6,2018-04-28,2,,0
808,1,8,2018-04-28,3,,0
809,1,9,2018-04-28,1,,0
810,1,10,2018-04-28,1,,0
811,1,11,2018-04-28,1,,0
812,1,1,2018-04-29,5,,0
813,1,2,2018-04-29,5,,0
814,1,3,2018-04-29,3,,0
815,1,4,2018-04-29,2,,0
816,1,5,2018-04-29,4,,0
817,1,6,2018-04-29,2,,0
818,1,8,2018-04-29,4,,0
819,1,9,2018-04-29,1,,0
820,1,10,2018-04-29,1,,0
821,1,11,2018-04-29,1,,0
822,1,1,2018-04-30,2,22:26:00,6
823,1,2,2018-04-30,2,,0
824,1,3,2018-04-30,2,,0
825,1,4,2018-04-30,1,,0
826,1,5,2018-04-30,2,,0
827,1,6,2018-04-30,1,,0
828,1,8,2018-04-30,2,,0
829,1,9,2018-04-30,1,,0
830,1,10,2018-04-30,1,,0
831,1,11,2018-04-30,1,,0
832,1,1,2018-05-01,2,,0
833,1,2,2018-05-01,2,,0
834,1,3,2018-05-01,1,,0
835,1,4,2018-05-01,1,,0
836,1,5,2018-05-01,1,,0
837,1,6,2018-05-01,1,,0
838,1,7,2018-05-01,1,,0
839,1,8,2018-05-01,1,,0
840,1,9,2018-05-01,1,,0
841,1,10,2018-05-01,1,,0
842,1,11,2018-05-01,1,20:38:00,5
843,1,1,2018-05-02,2,,0
844,1,2,2018-05-02,2,,0
845,1,3,2018-05-02,1,,0
846,1,4,2018-05-02,1,,0
847,1,5,2018-05-02,1,,0
848,1,6,2018-05-02,1,,0
849,1,7,2018-05-02,1,,0
850,1,8,2018-05-02,1,,0
851,1,9,2018-05-02,1,,0
852,1,10,2018-05-02,1,,0
853,1,11,2018-05-02,1,,0
854,1,1,2018-05-03,2,,0
855,1,2,2018-05-03,2,,0
856,1,3,2018-05-03,1,,0
857,1,4,2018-05-03,1,,0
858,1,5,2018-05-03,2,,0
859,1,6,2018-05-03,1,,0
860,1,7,2018-05-03,1,,0
861,1,8,2018-05-03,2,,0
862,1,9,2018-05-03,1,,0
863,1,10,2018-05-03,1,,0
864,1,11,2018-05-03,1,,0
865,1,1,2018-05-04,2,,0
866,1,2,2018-05-04,2,,0
867,1,3,2018-05-04,1,,0
868,1,4,2018-05-04,1,,0
869,1,5,2018-05-04,1,,0
870,1,6,2018-05-04,1,,0
871,1,7,2018-05-04,1,,0
872,1,8,2018-05-04,1,,0
873,1,9,2018-05-04,1,,0
874,1,10,2018-05-04,1,,0
875,1,11,2018-05-04,1,,0
876,1,1,2018-05-05,3,,0
877,1,2,2018-05-05,4,,0
878,1,3,2018-05-05,2,,0
879,1,4,2018-05-05,2,,0
880,1,5,2018-05-05,3,,0
881,1,6,2018-05-05,1,,0
882,1,7,2018-05-05,1,,0
883,1,8,2018-05-05,3,,0
884,1,9,2018-05-05,1,,0
885,1,10,2018-05-05,1,,0
886,1,11,2018-05-05,1,,0
887,1,1,2018-05-06,4,,0
888,1,2,2018-05-06,5,20:29:00,4
889,1,3,2018-05-06,3,,0
890,1,4,2018-05-06,2,,0
891,1,5,2018-05-06,3,,0
892,1,6,2018-05-06,2,20:36:00,5
893,1,7,2018-05-06,1,,0
894,1,8,2018-05-06,3,,0
895,1,9,2018-05-06,1,,0
896,1,10,2018-05-06,1,,0
897,1,11,2018-05-06,1,,0
898,1,1,2018-05-07,2,,0
899,1,2,2018-05-07,2,,0
900,1,3,2018-05-07,1,,0
901,1,4,2018-05-07,1,,0
902,1,5,2018-05-07,1,,0
903,1,6,2018-05-07,1,,0
904,1,7,2018-05-07,1,,0
905,1,8,2018-05-07,1,,0
906,1,9,2018-05-07,1,,0
907,1,10,2018-05-07,1,,0
908,1,11,2018-05-07,1,,0
909,1,1,2018-05-08,2,,0
910,1,2,2018-05-08,3,,0
911,1,3,2018-05-08,2,,0
912,1,4,2018-05-08,1,,0
913,1,5,2018-05-08,2,,0
914,1,6,2018-05-08,1,,0
915,1,7,2018-05-08,1,,0
916,1,8,2018-05-08,2,,0
917,1,9,2018-05-08,1,,0
918,1,10,2018-05-08,1,,0
919,1,11,2018-05-08,1,,0
920,1,1,2018-05-09,2,,0
921,1,2,2018-05-09,2,,0
922,1,3,2018-05-09,1,,0
923,1,4,2018-05-09,1,,0
924,1,5,2018-05-09,2,,0
925,1,6,2018-05-09,1,,0
926,1,7,2018-05-09,1,,0
927,1,8,2018-05-09,2,,0
928,1,9,2018-05-09,1,,0
929,1,10,2018-05-09,1,,0
930,1,11,2018-05-09,1,,0
931,1,1,2018-05-10,2,,0
932,1,2,2018-05-10,2,,0
933,1,3,2018-05-10,1,,0
934,1,4,2018-05-10,1,,0
935,1,5,2018-05-10,2,,0
936,1,6,2018-05-10,1,,0
937,1,7,2018-05-10,1,,0
938,1,8,2018-05-10,2,,0
939,1,9,2018-05-10,1,,0
940,1,10,2018-05-10,1,,0
941,1,11,2018-05-10,1,,0
942,1,1,2018-05-11,2,,0
943,1,2,2018-05-11,2,,0
944,1,3,2018-05-11,1,,0
945,1,4,2018-05-11,1,,0
946,1,5,2018-05-11,2,,0
947,1,6,2018-05-11,1,,0
948,1,7,2018-05-11,1,,0
949,1,8,2018-05-11,2,,0
950,1,9,2018-05-11,1,,0
951,1,10,2018-05-11,1,,0
952,1,11,2018-05-11,1,,0
953,1,1,2018-05-12,5,,0
954,1,2,2018-05-12,6,,0
955,1,3,2018-05-12,4,,0
956,1,4,2018-05-12,3,,0
957,1,5,2018-05-12,4,,0
958,1,6,2018-05-12,2,,0
959,1,7,2018-05-12,2,,0
960,1,8,2018-05-12,4,,0
961,1,9,2018-05-12,2,,0
962,1,10,2018-05-12,1,,0
963,1,11,2018-05-12,1,,0
964,1,1,2018-05-13,5,,0
965,1,2,2018-05-13,6,,0
966,1,3,2018-05-13,4,,0
967,1,4,2018-05-13,3,,0
968,1,5,2018-05-13,4,,0
969,1,6,2018-05-13,2,,0
970,1,7,2018-05-13,2,,0
971,1,8,2018-05-13,4,,0
972,1,9,2018-05-13,2,,0
973,1,10,2018-05-13,1,,0
974,1,11,2018-05-13,1,,0
975,1,1,2018-05-14,2,,0
976,1,2,2018-05-14,2,,0
977,1,3,2018-05-14,1,,0
978,1,4,2018-05-14,1,,0
979,1,5,2018-05-14,2,,0
980,1,6,2018-05-14,1,,0
981,1,7,2018-05-14,1,,0
982,1,8,2018-05-14,2,,0
983,1,9,2018-05-14,1,,0
984,1,10,2018-05-14,1,,0
985,1,11,2018-05-14,1,,0
986,1,1,2018-05-15,1,21:10:00,6
987,1,2,2018-05-15,2,,0
988,1,3,2018-05-15,1,,0
989,1,4,2018-05-15,1,,0
990,1,5,2018-05-15,1,,0
991,1,6,2018-05-15,1,,0
992,1,7,2018-05-15,1,,0
993,1,8,2018-05-15,1,,0
994,1,9,2018-05-15,1,,0
995,1,10,2018-05-15,1,,0
996,1,11,2018-05-15,1,,0
997,1,1,2018-05-16,2,,0
998,1,2,2018-05-16,2,,0
999,1,3,2018-05-16,1,,0
1000,1,4,2018-05-16,1,,0
1001,1,5,2018-05-16,1,,0
1002,1,6,2018-05-16,1,,0
1003,1,7,2018-05-16,1,,0
1004,1,8,2018-05-16,1,,0
1005,1,9,2018-05-16,1,,0
1006,1,10,2018-05-16,1,,0
1007,1,11,2018-05-16,1,,0
1008,1,1,2018-05-17,2,,0
1009,1,2,2018-05-17,2,,0
1010,1,3,2018-05-17,2,,0
1011,1,4,2018-05-17,1,,0
1012,1,5,2018-05-17,2,,0
1013,1,6,2018-05-17,1,,0
1014,1,7,2018-05-17,1,,0
1015,1,8,2018-05-17,2,,0
1016,1,9,2018-05-17,1,,0
1017,1,10,2018-05-17,1,,0
1018,1,11,2018-05-17,1,,0
1019,1,1,2018-05-18,2,,0
1020,1,2,2018-05-18,2,,0
1021,1,3,2018-05-18,1,,0
1022,1,4,2018-05-18,1,,0
1023,1,5,2018-05-18,1,,0
1024,1,6,2018-05-18,1,,0
1025,1,7,2018-05-18,1,,0
1026,1,8,2018-05-18,1,22:36:00,4
1027,1,9,2018-05-18,1,,0
1028,1,10,2018-05-18,1,,0
1029,1,11,2018-05-18,1,,0
1030,1,1,2018-05-19,3,,0
1031,1,2,2018-05-19,4,,0
1032,1,3,2018-05-19,2,,0
1033,1,4,2018-05-19,2,,0
1034,1,5,2018-05-19,2,,0
1035,1,6,2018-05-19,1,,0
1036,1,7,2018-05-19,1,,0
1037,1,8,2018-05-19,3,,0
1038,1,9,2018-05-19,1,,0
1039,1,10,2018-05-19,1,,0
1040,1,11,2018-05-19,1,21:22:00,1
1041,1,1,2018-05-20,4,,0
1042,1,2,2018-05-20,4,,0
1043,1,3,2018-05-20,3,,0
1044,1,4,2018-05-20,2,,0
1045,1,5,2018-05-20,3,,0
1046,1,6,2018-05-20,2,,0
1047,1,7,2018-05-20,1,,0
1048,1,8,2018-05-20,3,,0
1049,1,9,2018-05-20,1,,0
1050,1,10,2018-05-20,1,,0
1051,1,11,2018-05-20,1,,0
1052,1,1,2018-05-21,2,,0
1053,1,2,2018-05-21,2,,0
1054,1,3,2018-05-21,1,,0
1055,1,4,2018-05-21,1,,0
1056,1,5,2018-05-21,2,,0
1057,1,6,2018-05-21,1,,0
1058,1,7,2018-05-21,1,,0
1059,1,8,2018-05-21,2,,0
1060,1,9,2018-05-21,1,,0
1061,1,10,2018-05-21,1,,0
1062,1,11,2018-05-21,1,,0
1063,1,1,2018-05-22,2,,0
1064,1,2,2018-05-22,2,,0
1065,1,3,2018-05-22,1,,0
1066,1,4,2018-05-22,1,,0
1067,1,5,2018-05-22,1,,0
1068,1,6,2018-05-22,1,,0
1069,1,7,2018-05-22,1,,0
1070,1,8,2018-05-22,1,,0
1071,1,9,2018-05-22,1,,0
1072,1,10,2018-05-22,1,,0
1073,1,11,2018-05-22,1,,0
1074,1,1,2018-05-23,2,,0
1075,1,2,2018-05-23,2,,0
1076,1,3,2018-05-23,2,,0
1077,1,4,2018-05-23,1,,0
1078,1,5,2018-05-23,2,,0
1079,1,6,2018-05-23,1,,0
1080,1,7,2018-05-23,1,,0
1081,1,8,2018-05-23,2,,0
1082,1,9,2018-05-23,1,,0
1083,1,10,2018-05-23,1,,0
1084,1,11,2018-05-23,1,,0
1085,1,1,2018-05-24,2,,0
1086,1,2,2018-05-24,2,,0
1087,1,3,2018-05-24,1,,0
1088,1,4,2018-05-24,1,,0
1089,1,5,2018-05-24,1,,0
1090,1,6,2018-05-24,1,,0
1091,1,7,2018-05-24,1,,0
1092,1,8,2018-05-24,1,,0
1093,1,9,2018-05-24,1,,0
1094,1,10,2018-05-24,1,,0
1095,1,11,2018-05-24,1,,0
1096,1,1,2018-05-25,2,,0
1097,1,2,2018-05-25,2,,0
1098,1,3,2018-05-25,1,,0
1099,1,4,2018-05-25,1,,0
1100,1,5,2018-05-25,1,,0
1101,1,6,2018-05-25,1,,0
1102,1,7,2018-05-25,1,,0
1103,1,8,2018-05-25,1,,0
1104,1,9,2018-05-25,1,,0
1105,1,10,2018-05-25,1,,0
1106,1,11,2018-05-25,1,,0
1107,1,1,2018-05-26,3,,0
1108,1,2,2018-05-26,4,21:55:00,2
1109,1,3,2018-05-26,2,,0
1110,1,4,2018-05-26,2,,0
1111,1,5,2018-05-26,3,,0
1112,1,6,2018-05-26,1,,0
1113,1,7,2018-05-26,1,,0
1114,1,8,2018-05-26,3,,0
1115,1,9,2018-05-26,1,,0
1116,1,10,2018-05-26,1,,0
1117,1,11,2018-05-26,1,,0
1118,1,1,2018-05-27,5,,0
1119,1,2,2018-05-27,5,,0
1120,1,3,2018-05-27,3,,0
1121,1,4,2018-05-27,3,,0
1122,1,5,2018-05-27,4,,0
1123,1,6,2018-05-27,2,,0
1124,1,7,2018-05-27,1,,0
1125,1,8,2018-05-27,4,,0
1126,1,9,2018-05-27,2,,0
1127,1,10,2018-05-27,1,,0
1128,1,11,2018-05-27,1,,0
1129,1,1,2018-05-28,2,,0
1130,1,2,2018-05-28,2,,0
1131,1,3,2018-05-28,1,,0
1132,1,4,2018-05-28,1,,0
1133,1,5,2018-05-28,1,,0
1134,1,6,2018-05-28,1,,0
1135,1,7,2018-05-28,1,,0
1136,1,8,2018-05-28,1,,0
1137,1,9,2018-05-28,1,,0
1138,1,10,2018-05-28,1,,0
1139,1,11,2018-05-28,1,,0
1140,1,1,2018-05-29,2,,0
1141,1,2,2018-05-29,2,,0
1142,1,3,2018-05-29,1,,0
1143,1,4,2018-05-29,1,,0
1144,1,5,2018-05-29,2,,0
1145,1,6,2018-05-29,1,,0
1146,1,7,2018-05-29,1,,0
1147,1,8,2018-05-29,2,,0
1148,1,9,2018-05-29,1,,0
1149,1,10,2018-05-29,1,,0
1150,1,11,2018-05-29,1,20:44:00,6
1151,1,1,2018-05-30,2,,0
1152,1,2,2018-05-30,2,,0
1153,1,3,2018-05-30,1,,0
1154,1,4,2018-05-30,1,,0
1155,1,5,2018-05-30,1,,0
1156,1,6,2018-05-30,1,,0
1157,1,7,2018-05-30,1,,0
1158,1,8,2018-05-30,1,,0
1159,1,9,2018-05-30,1,,0
1160,1,10,2018-05-30,1,,0
1161,1,11,2018-05-30,1,,0
1162,1,1,2018-05-31,2,,0
1163,1,2,2018-05-31,2,,0
1164,1,3,2018-05-31,1,,0
1165,1,4,2018-05-31,1,,0
1166,1,5,2018-05-31,1,,0
1167,1,6,2018-05-31,1,,0
1168,1,7,2018-05-31,1,,0
1169,1,8,2018-05-31,1,,0
1170,1,9,2018-05-31,1,,0
1171,1,10,2018-05-31,1,,0
1172,1,11,2018-05-31,1,,0
1173,1,1,2018-06-01,2,,0
1174,1,2,2018-06-01,2,,0
1175,1,3,2018-06-01,1,,0
1176,1,4,2018-06-01,1,,0
1177,1,5,2018-06-01,1,,0
1178,1,6,2018-06-01,1,,0
1179,1,7,2018-06-01,1,,0
1180,1,8,2018-06-01,1,,0
1181,1,9,2018-06-01,1,,0
1182,1,10,2018-06-01,1,,0
1183,1,11,2018-06-01,1,,0
1184,1,1,2018-06-02,3,,0
1185,1,2,2018-06-02,3,,0
1186,1,3,2018-06-02,2,,0
1187,1,4,2018-06-02,2,,0
1188,1,5,2018-06-02,2,,0
1189,1,6,2018-06-02,1,,0
1190,1,7,2018-06-02,1,,0
1191,1,8,2018-06-02,2,,0
1192,1,9,2018-06-02,1,,0
1193,1,10,2018-06-02,1,,0
1194,1,11,2018-06-02,1,,0
1195,1,1,2018-06-03,5,,0
1196,1,2,2018-06-03,6,,0
1197,1,3,2018-06-03,4,,0
1198,1,4,2018-06-03,3,,0
1199,1,5,2018-06-03,4,,0
1200,1,6,2018-06-03,2,,0
1201,1,7,2018-06-03,2,,0
1202,1,8,2018-06-03,4,,0
1203,1,9,2018-06-03,2,,0
1204,1,10,2018-06-03,1,,0
1205,1,11,2018-06-03,1,,0
1206,1,1,2018-06-04,2,,0
1207,1,2,2018-06-04,2,,0
1208,1,3,2018-06-04,1,,0
1209,1,4,2018-06-04,1,,0
1210,1,5,2018-06-04,2,,0
1211,1,6,2018-06-04,1,20:41:00,1
1212,1,7,2018-06-04,1,,0
1213,1,8,2018-06-04,2,,0
1214,1,9,2018-06-04,1,19:52:00,3
1215,1,10,2018-06-04,1,,0
1216,1,11,2018-06-04,1,,0
1217,1,1,2018-06-05,2,,0
1218,1,2,2018-06-05,2,,0
1219,1,3,2018-06-05,2,,0
1220,1,4,2018-06-05,1,,0
1221,1,5,2018-06-05,2,,0
1222,1,6,2018-06-05,1,,0
1223,1,7,2018-06-05,1,,0
1224,1,8,2018-06-05,2,,0
1225,1,9,2018-06-05,1,,0
1226,1,10,2018-06-05,1,,0
1227,1,11,2018-06-05,1,,0
1228,1,1,2018-06-06,2,,0
1229,1,2,2018-06-06,3,,0
1230,1,3,2018-06-06,2,,0
1231,1,4,2018-06-06,1,,0
1232,1,5,2018-06-06,2,,0
1233,1,6,2018-06-06,1,,0
1234,1,7,2018-06-06,1,,0
1235,1,8,2018-06-06,2,,0
1236,1,9,2018-06-06,1,,0
1237,1,10,2018-06-06,1,,0
1238,1,11,2018-06-06,1,,0
1239,1,1,2018-06-07,2,22:27:00,6
1240,1,2,2018-06-07,2,,0
1241,1,3,2018-06-07,1,,0
1242,1,4,2018-06-07,1,,0
1243,1,5,2018-06-07,1,,0
1244,1,6,2018-06-07,1,,0
1245,1,7,2018-06-07,1,,0
1246,1,8,2018-06-07,1,,0
1247,1,9,2018-06-07,1,,0
1248,1,10,2018-06-07,1,,0
1249,1,11,2018-06-07,1,,0
1250,1,1,2018-06-08,2,,0
1251,1,2,2018-06-08,2,,0
1252,1,3,2018-06-08,1,,0
1253,1,4,2018-06-08,1,,0
1254,1,5,2018-06-08,1,,0
1255,1,6,2018-06-08,1,,0
1256,1,7,2018-06-08,1,,0
1257,1,8,2018-06-08,1,,0
1258,1,9,2018-06-08,1,,0
1259,1,10,2018-06-08,1,,0
1260,1,11,2018-06-08,1,,0
1261,1,1,2018-06-09,4,,0
1262,1,2,2018-06-09,4,,0
1263,1,3,2018-06-09,3,,0
1264,1,4,2018-06-09,2,,0
1265,1,5,2018-06-09,3,,0
1266,1,6,2018-06-09,2,,0
1267,1,7,2018-06-09,1,,0
1268,1,8,2018-06-09,3,,0
1269,1,9,2018-06-09,1,,0
1270,1,10,2018-06-09,1,,0
1271,1,11,2018-06-09,1,,0
1272,1,1,2018-06-10,6,,0
1273,1,2,2018-06-10,6,,0
1274,1,3,2018-06-10,4,,0
1275,1,4,2018-06-10,3,,0
1276,1,5,2018-06-10,4,,0
1277,1,6,2018-06-10,2,,0
1278,1,7,2018-06-10,2,,0
1279,1,8,2018-06-10,4,,0
1280,1,9,2018-06-10,2,,0
1281,1,10,2018-06-10,2,,0
1282,1,11,2018-06-10,1,,0
1283,1,1,2018-06-11,2,,0
1284,1,2,2018-06-11,2,,0
1285,1,3,2018-06-11,1,,0
1286,1,4,2018-06-11,1,,0
1287,1,5,2018-06-11,2,,0
1288,1,6,2018-06-11,1,,0
1289,1,7,2018-06-11,1,,0
1290,1,8,2018-06-11,2,,0
1291,1,9,2018-06-11,1,,0
1292,1,10,2018-06-11,1,,0
1293,1,11,2018-06-11,1,,0
1294,1,1,2018-06-12,2,,0
1295,1,2,2018-06-12,2,,0
1296,1,3,2018-06-12,1,,0
1297,1,4,2018-06-12,1,,0
1298,1,5,2018-06-12,1,,0
1299,1,6,2018-06-12,1,,0
1300,1,7,2018-06-12,1,,0
1301,1,8,2018-06-12,1,,0
1302,1,9,2018-06-12,1,,0
1303,1,10,2018-06-12,1,,0
1304,1,11,2018-06-12,1,,0
1305,1,1,2018-06-13,2,,0
1306,1,2,2018-06-13,2,,0
1307,1,3,2018-06-13,2,,0
1308,1,4,2018-06-13,1,,0
1309,1,5,2018-06-13,2,,0
1310,1,6,2018-06-13,1,,0
1311,1,7,2018-06-13,1,,0
1312,1,8,2018-06-13,2,,0
1313,1,9,2018-06-13,1,,0
1314,1,10,2018-06-13,1,,0
1315,1,11,2018-06-13,1,,0
1316,1,1,2018-06-14,2,,0
1317,1,2,2018-06-14,3,,0
1318,1,3,2018-06-14,2,,0
1319,1,4,2018-06-14,1,,0
1320,1,5,2018-06-14,2,,0
1321,1,6,2018-06-14,1,,0
1322,1,7,2018-06-14,1,,0
1323,1,8,2018-06-14,2,,0
1324,1,9,2018-06-14,1,,0
1325,1,10,2018-06-14,1,,0
1326,1,11,2018-06-14,1,,0
1327,1,1,2018-06-15,2,,0
1328,1,2,2018-06-15,2,,0
1329,1,3,2018-06-15,1,,0
1330,1,4,2018-06-15,1,,0
1331,1,5,2018-06-15,1,,0
1332,1,6,2018-06-15,1,,0
1333,1,7,2018-06-15,1,22:53:00,2
1334,1,8,2018-06-15,1,19:47:00,5
1335,1,9,2018-06-15,1,,0
1336,1,10,2018-06-15,1,21:07:00,1
1337,1,11,2018-06-15,1,,0
1338,1,1,2018-06-16,4,,0
1339,1,2,2018-06-16,5,,0
1340,1,3,2018-06-16,3,,0
1341,1,4,2018-06-16,2,,0
1342,1,5,2018-06-16,3,,0
1343,1,6,2018-06-16,2,,0
1344,1,7,2018-06-16,1,,0
1345,1,8,2018-06-16,3,,0
1346,1,9,2018-06-16,1,,0
1347,1,10,2018-06-16,1,20:03:00,1
1348,1,11,2018-06-16,1,21:05:00,6
1349,1,1,2018-06-17,5,,0
1350,1,2,2018-06-17,6,,0
1351,1,3,2018-06-17,4,,0
1352,1,4,2018-06-17,3,,0
1353,1,5,2018-06-17,4,,0
1354,1,6,2018-06-17,2,,0
1355,1,7,2018-06-17,2,,0
1356,1,8,2018-06-17,4,,0
1357,1,9,2018-06-17,2,,0
1358,1,10,2018-06-17,2,,0
1359,1,11,2018-06-17,1,,0
1360,1,1,2018-06-18,2,,0
1361,1,2,2018-06-18,2,,0
1362,1,3,2018-06-18,2,,0
1363,1,4,2018-06-18,1,,0
1364,1,5,2018-06-18,2,,0
1365,1,6,2018-06-18,1,,0
1366,1,7,2018-06-18,1,,0
1367,1,8,2018-06-18,2,,0
1368,1,9,2018-06-18,1,,0
1369,1,10,2018-06-18,1,,0
1370,1,11,2018-06-18,1,22:16:00,5
1371,1,1,2018-06-19,2,,0
1372,1,2,2018-06-19,3,,0
1373,1,3,2018-06-19,2,,0
1374,1,4,2018-06-19,1,,0
1375,1,5,2018-06-19,2,,0
1376,1,6,2018-06-19,1,,0
1377,1,7,2018-06-19,1,,0
1378,1,8,2018-06-19,2,22:36:00,4
1379,1,9,2018-06-19,1,,0
1380,1,10,2018-06-19,1,,0
1381,1,11,2018-06-19,1,,0
1382,1,1,2018-06-20,2,,0
1383,1,2,2018-06-20,2,,0
1384,1,3,2018-06-20,1,,0
1385,1,4,2018-06-20,1,,0
1386,1,5,2018-06-20,1,,0
1387,1,6,2018-06-20,1,,0
1388,1,7,2018-06-20,1,,0
1389,1,8,2018-06-20,1,,0
1390,1,9,2018-06-20,1,,0
1391,1,10,2018-06-20,1,,0
1392,1,11,2018-06-20,1,,0
1393,1,1,2018-06-21,2,,0
1394,1,2,2018-06-21,2,,0
1395,1,3,2018-06-21,1,,0
1396,1,4,2018-06-21,1,,0
1397,1,5,2018-06-21,2,,0
1398,1,6,2018-06-21,1,,0
1399,1,7,2018-06-21,1,,0
1400,1,8,2018-06-21,2,,0
1401,1,9,2018-06-21,1,,0
1402,1,10,2018-06-21,1,,0
1403,1,11,2018-06-21,1,,0
1404,1,1,2018-06-22,2,,0
1405,1,2,2018-06-22,2,,0
1406,1,3,2018-06-22,1,,0
1407,1,4,2018-06-22,1,,0
1408,1,5,2018-06-22,2,,0
1409,1,6,2018-06-22,1,,0
1410,1,7,2018-06-22,1,,0
1411,1,8,2018-06-22,2,,0
1412,1,9,2018-06-22,1,,0
1413,1,10,2018-06-22,1,,0
1414,1,11,2018-06-22,1,,0
1415,1,1,2018-06-23,3,,0
1416,1,2,2018-06-23,4,,0
1417,1,3,2018-06-23,3,,0
1418,1,4,2018-06-23,2,,0
1419,1,5,2018-06-23,3,,0
1420,1,6,2018-06-23,2,,0
1421,1,7,2018-06-23,1,,0
1422,1,8,2018-06-23,3,,0
1423,1,9,2018-06-23,1,,0
1424,1,10,2018-06-23,1,,0
1425,1,11,2018-06-23,1,22:57:00,2
1426,1,1,2018-06-24,6,,0
1427,1,2,2018-06-24,7,,0
1428,1,3,2018-06-24,4,,0
1429,1,4,2018-06-24,3,,0
1430,1,5,2018-06-24,5,,0
1431,1,6,2018-06-24,3,,0
1432,1,7,2018-06-24,2,,0
1433,1,8,2018-06-24,5,,0
1434,1,9,2018-06-24,2,,0
1435,1,10,2018-06-24,2,,0
1436,1,11,2018-06-24,2,,0
1437,1,1,2018-06-25,2,,0
1438,1,2,2018-06-25,2,,0
1439,1,3,2018-06-25,1,,0
1440,1,4,2018-06-25,1,,0
1441,1,5,2018-06-25,1,,0
1442,1,6,2018-06-25,1,,0
1443,1,7,2018-06-25,1,,0
1444,1,8,2018-06-25,1,,0
1445,1,9,2018-06-25,1,,0
1446,1,10,2018-06-25,1,,0
1447,1,11,2018-06-25,1,,0
1448,1,1,2018-06-26,2,,0
1449,1,2,2018-06-26,2,,0
1450,1,3,2018-06-26,1,,0
1451,1,4,2018-06-26,1,,0
1452,1,5,2018-06-26,1,,0
1453,1,6,2018-06-26,1,,0
1454,1,7,2018-06-26,1,,0
1455,1,8,2018-06-26,1,,0
1456,1,9,2018-06-26,1,,0
1457,1,10,2018-06-26,1,,0
1458,1,11,2018-06-26,1,,0
1459,1,1,2018-06-27,2,,0
1460,1,2,2018-06-27,3,,0
1461,1,3,2018-06-27,2,,0
1462,1,4,2018-06-27,1,,0
1463,1,5,2018-06-27,2,,0
1464,1,6,2018-06-27,1,,0
1465,1,7,2018-06-27,1,,0
1466,1,8,2018-06-27,2,,0
1467,1,9,2018-06-27,1,19:28:00,1
1468,1,10,2018-06-27,1,,0
1469,1,11,2018-06-27,1,,0
1470,1,1,2018-06-28,2,,0
1471,1,2,2018-06-28,2,,0
1472,1,3,2018-06-28,1,,0
1473,1,4,2018-06-28,1,,0
1474,1,5,2018-06-28,1,,0
1475,1,6,2018-06-28,1,,0
1476,1,7,2018-06-28,1,,0
1477,1,8,2018-06-28,1,,0
1478,1,9,2018-06-28,1,,0
1479,1,10,2018-06-28,1,,0
1480,1,11,2018-06-28,1,,0
1481,1,1,2018-06-29,2,,0
1482,1,2,2018-06-29,2,,0
1483,1,3,2018-06-29,1,,0
1484,1,4,2018-06-29,1,,0
1485,1,5,2018-06-29,1,,0
1486,1,6,2018-06-29,1,,0
1487,1,7,2018-06-29,1,,0
1488,1,8,2018-06-29,1,,0
1489,1,9,2018-06-29,1,,0
1490,1,10,2018-06-29,1,,0
1491,1,11,2018-06-29,1,,0
1492,1,1,2018-06-30,4,,0
1493,1,2,2018-06-30,5,,0
1494,1,3,2018-06-30,3,,0
1495,1,4,2018-06-30,2,,0
1496,1,5,2018-06-30,3,,0
1497,1,6,2018-06-30,2,21:02:00,5
1498,1,7,2018-06-30,1,,0
1499,1,8,2018-06-30,3,,0
1500,1,9,2018-06-30,1,,0
1501,1,10,2018-06-30,1,,0
1502,1,11,2018-06-30,1,,0
1503,1,1,2018-07-01,7,,0
1504,1,2,2018-07-01,8,,0
