customer_id,platform_id,platform_customer_ref,first_order_date,delivery_area
577,2,P2-000577,2018-04-04,Madhavaram
578,3,P3-000578,2018-04-04,Taramani
579,1,P1-000579,2018-04-05,Thoraipakkam OMR
580,1,P1-000580,2018-04-05,Velachery
581,2,P2-000581,2018-04-05,perungudi
582,1,P1-000582,2018-04-05,Thoraipakkam
583,2,P2-000583,2018-04-05,velachery
584,2,P2-000584,2018-04-05,Perungudi.
585,2,P2-000585,2018-04-05,Taramani
586,1,P1-000586,2018-04-06,velachery
587,2,P2-000587,2018-04-06,Sholinganalur
588,2,P2-000588,2018-04-06,Thoraipakkam
589,3,P3-000589,2018-04-06,Kandanchavadi 
590,2,P2-000590,2018-04-06,Adyar
591,2,P2-000591,2018-04-06,perungudi
592,3,P3-000592,2018-04-07,Madhavaram
593,3,P3-000593,2018-04-07,Velacherry
594,4,P4-000594,2018-04-07,Velachery
595,2,P2-000595,2018-04-07,thiruvanmiyur
596,2,P2-000596,2018-04-07,kandanchavadi
597,2,P2-000597,2018-04-07,Thoraipakam
598,4,P4-000598,2018-04-07,Sholinganalur
599,1,P1-000599,2018-04-07,Kandanchavadi 
600,1,P1-000600,2018-04-07,kandanchavadi
601,4,P4-000601,2018-04-07,Perungalathur
602,2,P2-000602,2018-04-07,navalur
603,3,P3-000603,2018-04-07,Velacherry
604,2,P2-000604,2018-04-07,Perungalathur
605,2,P2-000605,2018-04-08,Velachery
606,3,P3-000606,2018-04-08,Kandanchavadi 
607,2,P2-000607,2018-04-08,Siruseri
608,1,P1-000608,2018-04-08,sholinganallur
609,1,P1-000609,2018-04-08,kandanchavadi
610,3,P3-000610,2018-04-08,Thiruvanmiyur
611,1,P1-000611,2018-04-08,Taramani
612,1,P1-000612,2018-04-08,Sholinganalur
613,3,P3-000613,2018-04-08,Kandanchavadi
614,2,P2-000614,2018-04-08,Velachery
615,3,P3-000615,2018-04-08,thiruvanmiyur
616,3,P3-000616,2018-04-08,Siruseri
617,2,P2-000617,2018-04-08,Kandanchawadi
618,2,P2-000618,2018-04-08,Perungudi.
619,1,P1-000619,2018-04-08,navalur
620,1,P1-000620,2018-04-08,karapakkam
621,2,P2-000621,2018-04-08,Velacherry
622,1,P1-000622,2018-04-08,Siruseri
623,1,P1-000623,2018-04-09,Karapakkam
624,1,P1-000624,2018-04-09,Adyar
625,3,P3-000625,2018-04-09,Navalur
626,2,P2-000626,2018-04-09,Thoraipakkam OMR
627,1,P1-000627,2018-04-09,Navalur
628,2,P2-000628,2018-04-09,Navalur
629,4,P4-000629,2018-04-09,Kandanchawadi
630,2,P2-000630,2018-04-10,velachery
631,4,P4-000631,2018-04-10,sholinganallur
632,4,P4-000632,2018-04-10,Sholinganalur
633,2,P2-000633,2018-04-10,Kandanchavadi
634,1,P1-000634,2018-04-10,Siruseri
635,4,P4-000635,2018-04-10,Perungudi
636,3,P3-000636,2018-04-10,thiruvanmiyur
637,2,P2-000637,2018-04-10,Navalur
638,1,P1-000638,2018-04-10,Siruseri
639,1,P1-000639,2018-04-11,Perungudi
640,4,P4-000640,2018-04-11,kandanchavadi
641,2,P2-000641,2018-04-11,karapakkam
642,4,P4-000642,2018-04-11,Navalur
643,1,P1-000643,2018-04-11,perungudi
644,2,P2-000644,2018-04-11,Velachery
645,2,P2-000645,2018-04-11,thoraipakkam
646,2,P2-000646,2018-04-11,thoraipakkam
647,1,P1-000647,2018-04-12,Thoraipakkam
648,1,P1-000648,2018-04-12,kandanchavadi
649,1,P1-000649,2018-04-12,Kandanchavadi 
650,1,P1-000650,2018-04-12,Karapakkam
651,1,P1-000651,2018-04-12,velachery
652,3,P3-000652,2018-04-12,Thoraipakam
653,1,P1-000653,2018-04-12,Sholinganallur
654,1,P1-000654,2018-04-12,Perungudi.
655,3,P3-000655,2018-04-13,Karapakkam
656,3,P3-000656,2018-04-13,perungudi
657,1,P1-000657,2018-04-13,Thoraipakkam OMR
658,2,P2-000658,2018-04-13,Perungalathur
659,1,P1-000659,2018-04-13,Perungudi
660,1,P1-000660,2018-04-13,Thiruvanmiyur
661,1,P1-000661,2018-04-13,Thiruvanmiyur
662,3,P3-000662,2018-04-14,Thoraipakkam
663,1,P1-000663,2018-04-14,navalur
664,3,P3-000664,2018-04-14,Adyar
665,3,P3-000665,2018-04-14,Perungudi
666,4,P4-000666,2018-04-14,Perungudi.
667,1,P1-000667,2018-04-14,Perungalathur
668,1,P1-000668,2018-04-14,thiruvanmiyur
669,1,P1-000669,2018-04-14,thiruvanmiyur
670,2,P2-000670,2018-04-14,Kandanchawadi
671,1,P1-000671,2018-04-14,Perungudi
672,4,P4-000672,2018-04-14,Perumgudi
673,3,P3-000673,2018-04-14,Thoraipakkam OMR
674,1,P1-000674,2018-04-14,Kandanchavadi 
675,1,P1-000675,2018-04-14,Sholinganalur
676,3,P3-000676,2018-04-14,Siruseri
677,1,P1-000677,2018-04-14,Kandanchawadi
678,1,P1-000678,2018-04-14,Thoraipakkam OMR
679,1,P1-000679,2018-04-14,Thiruvanmiyur
680,2,P2-000680,2018-04-14,Siruseri
681,2,P2-000681,2018-04-15,velachery
682,3,P3-000682,2018-04-15,Adyar
683,3,P3-000683,2018-04-15,Thoraipakam
684,4,P4-000684,2018-04-15,karapakkam
685,3,P3-000685,2018-04-15,Siruseri
686,4,P4-000686,2018-04-15,navalur
687,2,P2-000687,2018-04-15,Kandanchawadi
688,2,P2-000688,2018-04-15,Thiruvanmiyur
689,3,P3-000689,2018-04-15,Madhavaram
690,3,P3-000690,2018-04-15,velachery
691,2,P2-000691,2018-04-15,thiruvanmiyur
692,1,P1-000692,2018-04-15,Perungalathur
693,3,P3-000693,2018-04-15,Kandanchavadi 
694,2,P2-000694,2018-04-15,Sholinganalur
695,2,P2-000695,2018-04-15,Sholinganalur
696,3,P3-000696,2018-04-15,velachery
697,3,P3-000697,2018-04-15,velachery
698,1,P1-000698,2018-04-15,Velachery
699,1,P1-000699,2018-04-15,Sholinganalur
700,2,P2-000700,2018-04-15,Thoraipakkam OMR
701,2,P2-000701,2018-04-15,Taramani
702,1,P1-000702,2018-04-15,Adyar
703,3,P3-000703,2018-04-15,Sholinganalur
704,4,P4-000704,2018-04-16,sholinganallur
705,2,P2-000705,2018-04-16,Perungudi.
706,1,P1-000706,2018-04-16,velachery
707,1,P1-000707,2018-04-16,perungudi
708,1,P1-000708,2018-04-16,Kandanchawadi
709,3,P3-000709,2018-04-16,karapakkam
710,2,P2-000710,2018-04-17,Adyar
711,3,P3-000711,2018-04-17,sholinganallur
712,2,P2-000712,2018-04-17,Thoraipakam
713,2,P2-000713,2018-04-17,Velachery
714,3,P3-000714,2018-04-17,Velacherry
715,1,P1-000715,2018-04-17,Kandanchawadi
716,1,P1-000716,2018-04-17,Perungudi
717,3,P3-000717,2018-04-17,perungudi
718,3,P3-000718,2018-04-17,Madhavaram
719,3,P3-000719,2018-04-17,Sholinganallur
720,2,P2-000720,2018-04-18,Perumgudi
721,1,P1-000721,2018-04-18,Adyar
722,3,P3-000722,2018-04-18,velachery
723,2,P2-000723,2018-04-18,Perungudi.
724,4,P4-000724,2018-04-18,thoraipakkam
725,4,P4-000725,2018-04-18,Velachery
726,2,P2-000726,2018-04-18,Kandanchavadi
727,3,P3-000727,2018-04-19,Thoraipakkam OMR
728,2,P2-000728,2018-04-19,Velachery
729,3,P3-000729,2018-04-19,sholinganallur
730,2,P2-000730,2018-04-19,velachery
731,2,P2-000731,2018-04-19,karapakkam
732,2,P2-000732,2018-04-20,Karapakkam
733,1,P1-000733,2018-04-20,Kandanchawadi
734,2,P2-000734,2018-04-20,Madhavaram
735,1,P1-000735,2018-04-20,Karapakkam
736,2,P2-000736,2018-04-20,Sholinganallur
737,1,P1-000737,2018-04-20,Perungudi.
738,1,P1-000738,2018-04-20,Perungudi
739,2,P2-000739,2018-04-20,Madhavaram
740,3,P3-000740,2018-04-20,navalur
741,1,P1-000741,2018-04-20,Perungudi.
742,1,P1-000742,2018-04-21,Kandanchawadi
743,2,P2-000743,2018-04-21,Perungudi
744,1,P1-000744,2018-04-21,perungudi
745,1,P1-000745,2018-04-21,Perungalathur
746,2,P2-000746,2018-04-21,navalur
747,1,P1-000747,2018-04-21,Velachery
748,3,P3-000748,2018-04-21,Taramani
749,2,P2-000749,2018-04-21,thiruvanmiyur
750,3,P3-000750,2018-04-21,Velacherry
751,1,P1-000751,2018-04-21,taramani
752,2,P2-000752,2018-04-21,Perumgudi
753,4,P4-000753,2018-04-21,Sholinganalur
754,1,P1-000754,2018-04-21,Velachery
755,1,P1-000755,2018-04-21,taramani
756,4,P4-000756,2018-04-21,Velacherry
757,2,P2-000757,2018-04-21,thiruvanmiyur
758,2,P2-000758,2018-04-22,Navalur
759,1,P1-000759,2018-04-22,Kandanchavadi
760,2,P2-000760,2018-04-22,velachery
761,2,P2-000761,2018-04-22,Thoraipakkam OMR
762,1,P1-000762,2018-04-22,Thoraipakkam OMR
763,4,P4-000763,2018-04-22,Karapakkam
764,2,P2-000764,2018-04-22,sholinganallur
765,1,P1-000765,2018-04-22,Thoraipakam
766,2,P2-000766,2018-04-22,Sholinganalur
767,2,P2-000767,2018-04-22,Sholinganalur
768,1,P1-000768,2018-04-22,Thoraipakam
769,2,P2-000769,2018-04-22,Madhavaram
770,2,P2-000770,2018-04-22,Kandanchavadi
771,1,P1-000771,2018-04-22,taramani
772,2,P2-000772,2018-04-22,Adyar
773,1,P1-000773,2018-04-22,Thoraipakkam
774,2,P2-000774,2018-04-23,taramani
775,2,P2-000775,2018-04-23,Taramani
776,2,P2-000776,2018-04-23,Kandanchawadi
777,3,P3-000777,2018-04-23,taramani
778,1,P1-000778,2018-04-23,Madhavaram
779,4,P4-000779,2018-04-23,Siruseri
780,3,P3-000780,2018-04-23,Adyar
781,2,P2-000781,2018-04-23,sholinganallur
782,1,P1-000782,2018-04-24,velachery
783,2,P2-000783,2018-04-24,Velachery
784,1,P1-000784,2018-04-24,Sholinganallur
785,2,P2-000785,2018-04-24,Velachery
786,1,P1-000786,2018-04-24,Perumgudi
787,3,P3-000787,2018-04-25,Perungudi.
788,4,P4-000788,2018-04-25,Sholinganallur
789,3,P3-000789,2018-04-25,Madhavaram
790,2,P2-000790,2018-04-25,Velacherry
791,1,P1-000791,2018-04-25,kandanchavadi
792,1,P1-000792,2018-04-25,perungudi
793,2,P2-000793,2018-04-25,karapakkam
794,2,P2-000794,2018-04-25,Sholinganalur
795,3,P3-000795,2018-04-26,Madhavaram
796,1,P1-000796,2018-04-26,navalur
797,2,P2-000797,2018-04-26,Kandanchavadi 
798,1,P1-000798,2018-04-26,Perumgudi
799,2,P2-000799,2018-04-26,taramani
800,2,P2-000800,2018-04-26,Velacherry
801,2,P2-000801,2018-04-26,Thoraipakkam
802,1,P1-000802,2018-04-27,Siruseri
803,2,P2-000803,2018-04-27,Sholinganalur
804,1,P1-000804,2018-04-27,Kandanchavadi 
805,2,P2-000805,2018-04-27,Karapakkam
806,1,P1-000806,2018-04-27,Taramani
807,1,P1-000807,2018-04-27,Velachery
808,2,P2-000808,2018-04-27,Madhavaram
809,3,P3-000809,2018-04-27,Adyar
810,2,P2-000810,2018-04-27,Kandanchawadi
811,3,P3-000811,2018-04-27,karapakkam
812,2,P2-000812,2018-04-28,Adyar
813,3,P3-000813,2018-04-28,karapakkam
814,3,P3-000814,2018-04-28,kandanchavadi
815,1,P1-000815,2018-04-28,Thoraipakkam OMR
816,2,P2-000816,2018-04-28,Siruseri
817,3,P3-000817,2018-04-28,perungudi
818,3,P3-000818,2018-04-28,Taramani
819,3,P3-000819,2018-04-28,Kandanchawadi
820,3,P3-000820,2018-04-28,Navalur
821,2,P2-000821,2018-04-28,sholinganallur
822,2,P2-000822,2018-04-28,Perungalathur
823,1,P1-000823,2018-04-28,Madhavaram
824,3,P3-000824,2018-04-29,Thoraipakkam
825,2,P2-000825,2018-04-29,karapakkam
826,2,P2-000826,2018-04-29,Taramani
827,2,P2-000827,2018-04-29,thoraipakkam
828,1,P1-000828,2018-04-29,thoraipakkam
829,2,P2-000829,2018-04-29,Sholinganallur
830,2,P2-000830,2018-04-29,Madhavaram
831,3,P3-000831,2018-04-29,Kandanchawadi
832,3,P3-000832,2018-04-29,Kandanchawadi
833,4,P4-000833,2018-04-29,sholinganallur
834,2,P2-000834,2018-04-29,Navalur
835,1,P1-000835,2018-04-29,Siruseri
836,3,P3-000836,2018-04-29,Perungalathur
837,2,P2-000837,2018-04-29,Kandanchawadi
838,1,P1-000838,2018-04-29,karapakkam
839,3,P3-000839,2018-04-29,Perungalathur
840,4,P4-000840,2018-04-29,Perungalathur
841,1,P1-000841,2018-04-29,Kandanchavadi
842,1,P1-000842,2018-04-29,thoraipakkam
843,3,P3-000843,2018-04-29,Velachery
844,2,P2-000844,2018-04-29,Perungalathur
845,1,P1-000845,2018-04-29,sholinganallur
846,1,P1-000846,2018-04-30,Perungalathur
847,4,P4-000847,2018-04-30,Perungalathur
848,3,P3-000848,2018-04-30,Velacherry
849,2,P2-000849,2018-04-30,Velacherry
850,2,P2-000850,2018-04-30,sholinganallur
851,2,P2-000851,2018-04-30,Thoraipakkam
852,1,P1-000852,2018-04-30,Velacherry
853,3,P3-000853,2018-04-30,Siruseri
854,2,P2-000854,2018-04-30,Thoraipakkam OMR
855,3,P3-000855,2018-04-30,Thoraipakkam OMR
856,3,P3-000856,2018-05-01,Kandanchavadi
857,3,P3-000857,2018-05-01,Taramani
858,3,P3-000858,2018-05-01,Thoraipakkam
859,3,P3-000859,2018-05-01,kandanchavadi
860,1,P1-000860,2018-05-01,Karapakkam
861,1,P1-000861,2018-05-01,Karapakkam
862,3,P3-000862,2018-05-01,Thoraipakam
863,1,P1-000863,2018-05-02,Thoraipakkam OMR
864,1,P1-000864,2018-05-02,Taramani
865,1,P1-000865,2018-05-02,thiruvanmiyur
866,2,P2-000866,2018-05-02,Kandanchavadi 
867,3,P3-000867,2018-05-02,Siruseri
868,2,P2-000868,2018-05-02,thiruvanmiyur
869,1,P1-000869,2018-05-03,Sholinganallur
870,2,P2-000870,2018-05-03,taramani
871,1,P1-000871,2018-05-03,Thoraipakam
872,2,P2-000872,2018-05-03,sholinganallur
873,2,P2-000873,2018-05-03,taramani
874,3,P3-000874,2018-05-03,karapakkam
875,4,P4-000875,2018-05-03,thiruvanmiyur
876,1,P1-000876,2018-05-03,perungudi
877,1,P1-000877,2018-05-03,Thoraipakkam OMR
878,2,P2-000878,2018-05-03,karapakkam
879,1,P1-000879,2018-05-03,Perumgudi
880,1,P1-000880,2018-05-03,Sholinganalur
881,3,P3-000881,2018-05-03,Kandanchavadi 
882,2,P2-000882,2018-05-04,Karapakkam
883,1,P1-000883,2018-05-04,Thoraipakkam OMR
884,2,P2-000884,2018-05-04,Perumgudi
885,3,P3-000885,2018-05-04,Adyar
886,3,P3-000886,2018-05-04,Sholinganallur
887,1,P1-000887,2018-05-04,Perumgudi
888,2,P2-000888,2018-05-04,thiruvanmiyur
889,1,P1-000889,2018-05-04,Adyar
890,4,P4-000890,2018-05-05,Thoraipakkam
891,2,P2-000891,2018-05-05,thoraipakkam
892,3,P3-000892,2018-05-05,Kandanchavadi
893,2,P2-000893,2018-05-05,navalur
894,4,P4-000894,2018-05-05,Kandanchavadi
895,2,P2-000895,2018-05-05,Karapakkam
896,1,P1-000896,2018-05-05,Perungudi.
897,3,P3-000897,2018-05-05,Adyar
898,1,P1-000898,2018-05-05,Kandanchawadi
899,3,P3-000899,2018-05-05,Perungalathur
900,3,P3-000900,2018-05-05,Velachery
901,2,P2-000901,2018-05-05,thoraipakkam
902,2,P2-000902,2018-05-06,Velacherry
903,1,P1-000903,2018-05-06,kandanchavadi
904,1,P1-000904,2018-05-06,Perungudi
905,2,P2-000905,2018-05-06,thoraipakkam
906,2,P2-000906,2018-05-06,Adyar
907,1,P1-000907,2018-05-06,Adyar
908,4,P4-000908,2018-05-06,Perumgudi
909,3,P3-000909,2018-05-06,Sholinganallur
910,1,P1-000910,2018-05-06,taramani
911,1,P1-000911,2018-05-06,karapakkam
912,2,P2-000912,2018-05-06,Madhavaram
913,2,P2-000913,2018-05-06,Kandanchavadi 
914,2,P2-000914,2018-05-06,Thoraipakam
915,1,P1-000915,2018-05-06,Perungudi.
916,3,P3-000916,2018-05-06,kandanchavadi
917,1,P1-000917,2018-05-06,Navalur
918,2,P2-000918,2018-05-06,perungudi
919,1,P1-000919,2018-05-06,perungudi
920,2,P2-000920,2018-05-06,perungudi
921,2,P2-000921,2018-05-06,Madhavaram
922,1,P1-000922,2018-05-06,velachery
923,2,P2-000923,2018-05-07,Thoraipakkam
924,3,P3-000924,2018-05-07,Sholinganallur
925,2,P2-000925,2018-05-07,Perungalathur
926,2,P2-000926,2018-05-07,velachery
927,2,P2-000927,2018-05-07,Sholinganallur
928,2,P2-000928,2018-05-07,Karapakkam
929,2,P2-000929,2018-05-07,Kandanchavadi 
930,2,P2-000930,2018-05-07,Perumgudi
931,2,P2-000931,2018-05-08,Perungudi
932,2,P2-000932,2018-05-08,Perungalathur
933,3,P3-000933,2018-05-08,perungudi
934,2,P2-000934,2018-05-08,Kandanchavadi
935,1,P1-000935,2018-05-08,kandanchavadi
936,1,P1-000936,2018-05-08,karapakkam
937,1,P1-000937,2018-05-08,Sholinganalur
938,1,P1-000938,2018-05-08,karapakkam
939,3,P3-000939,2018-05-08,Thoraipakkam
940,2,P2-000940,2018-05-08,Siruseri
941,3,P3-000941,2018-05-08,Perumgudi
942,2,P2-000942,2018-05-08,sholinganallur
943,4,P4-000943,2018-05-08,karapakkam
944,1,P1-000944,2018-05-09,sholinganallur
945,1,P1-000945,2018-05-09,Thoraipakam
946,3,P3-000946,2018-05-09,Thoraipakam
947,1,P1-000947,2018-05-09,Kandanchavadi 
948,4,P4-000948,2018-05-09,Sholinganalur
949,1,P1-000949,2018-05-09,Adyar
950,2,P2-000950,2018-05-09,Siruseri
951,1,P1-000951,2018-05-09,karapakkam
952,4,P4-000952,2018-05-09,Velachery
953,3,P3-000953,2018-05-09,Thoraipakam
954,1,P1-000954,2018-05-10,Perumgudi
955,3,P3-000955,2018-05-10,Navalur
956,1,P1-000956,2018-05-10,Karapakkam
957,4,P4-000957,2018-05-10,Siruseri
958,1,P1-000958,2018-05-10,Perungalathur
959,2,P2-000959,2018-05-10,Perumgudi
960,4,P4-000960,2018-05-10,karapakkam
961,3,P3-000961,2018-05-10,Velacherry
962,1,P1-000962,2018-05-10,Karapakkam
963,3,P3-000963,2018-05-10,kandanchavadi
964,1,P1-000964,2018-05-10,Velachery
965,3,P3-000965,2018-05-11,Kandanchavadi
966,2,P2-000966,2018-05-11,Madhavaram
967,1,P1-000967,2018-05-11,Adyar
968,2,P2-000968,2018-05-11,karapakkam
969,2,P2-000969,2018-05-11,Thiruvanmiyur
970,1,P1-000970,2018-05-11,Velacherry
971,4,P4-000971,2018-05-11,Navalur
972,1,P1-000972,2018-05-11,thoraipakkam
973,1,P1-000973,2018-05-11,thoraipakkam
974,1,P1-000974,2018-05-12,Madhavaram
975,4,P4-000975,2018-05-12,thoraipakkam
976,1,P1-000976,2018-05-12,Sholinganalur
977,2,P2-000977,2018-05-12,Perungalathur
978,4,P4-000978,2018-05-12,Madhavaram
979,4,P4-000979,2018-05-12,thoraipakkam
980,1,P1-000980,2018-05-12,Thoraipakkam OMR
981,1,P1-000981,2018-05-12,Velachery
982,2,P2-000982,2018-05-12,Kandanchavadi
983,1,P1-000983,2018-05-12,Sholinganallur
984,3,P3-000984,2018-05-12,karapakkam
985,1,P1-000985,2018-05-12,karapakkam
986,1,P1-000986,2018-05-12,Siruseri
987,2,P2-000987,2018-05-12,Kandanchavadi
988,2,P2-000988,2018-05-12,navalur
989,1,P1-000989,2018-05-12,Taramani
990,4,P4-000990,2018-05-12,navalur
991,2,P2-000991,2018-05-12,Thoraipakam
992,1,P1-000992,2018-05-12,thiruvanmiyur
993,3,P3-000993,2018-05-12,Velachery
994,4,P4-000994,2018-05-12,Adyar
995,3,P3-000995,2018-05-12,Thiruvanmiyur
996,3,P3-000996,2018-05-12,thiruvanmiyur
997,4,P4-000997,2018-05-12,Navalur
998,1,P1-000998,2018-05-12,Thiruvanmiyur
999,3,P3-000999,2018-05-12,thoraipakkam
1000,3,P3-001000,2018-05-12,navalur
1001,1,P1-001001,2018-05-12,Perungudi.
1002,1,P1-001002,2018-05-12,Sholinganalur
1003,1,P1-001003,2018-05-12,thoraipakkam
1004,2,P2-001004,2018-05-13,Adyar
1005,1,P1-001005,2018-05-13,Siruseri
1006,1,P1-001006,2018-05-13,Perungalathur
1007,3,P3-001007,2018-05-13,Sholinganalur
1008,2,P2-001008,2018-05-13,kandanchavadi
1009,2,P2-001009,2018-05-13,navalur
1010,1,P1-001010,2018-05-13,Madhavaram
1011,2,P2-001011,2018-05-13,Kandanchavadi 
1012,1,P1-001012,2018-05-13,Madhavaram
1013,1,P1-001013,2018-05-13,Navalur
1014,2,P2-001014,2018-05-13,Adyar
1015,1,P1-001015,2018-05-13,navalur
1016,2,P2-001016,2018-05-13,Perungalathur
1017,3,P3-001017,2018-05-13,Siruseri
1018,3,P3-001018,2018-05-13,perungudi
1019,3,P3-001019,2018-05-13,kandanchavadi
1020,2,P2-001020,2018-05-13,Sholinganalur
1021,1,P1-001021,2018-05-13,Navalur
1022,4,P4-001022,2018-05-13,Madhavaram
1023,1,P1-001023,2018-05-13,kandanchavadi
1024,3,P3-001024,2018-05-13,thiruvanmiyur
1025,1,P1-001025,2018-05-13,thoraipakkam
1026,2,P2-001026,2018-05-13,kandanchavadi
1027,3,P3-001027,2018-05-14,Thoraipakkam OMR
1028,2,P2-001028,2018-05-14,Madhavaram
1029,3,P3-001029,2018-05-14,Madhavaram
1030,3,P3-001030,2018-05-14,Thoraipakkam OMR
1031,3,P3-001031,2018-05-14,Kandanchavadi 
1032,3,P3-001032,2018-05-14,Thoraipakkam OMR
1033,1,P1-001033,2018-05-14,Perungudi.
1034,1,P1-001034,2018-05-14,perungudi
1035,4,P4-001035,2018-05-15,navalur
1036,3,P3-001036,2018-05-15,Navalur
1037,2,P2-001037,2018-05-15,Velacherry
1038,2,P2-001038,2018-05-15,Navalur
1039,1,P1-001039,2018-05-15,Sholinganalur
1040,2,P2-001040,2018-05-15,thoraipakkam
1041,1,P1-001041,2018-05-15,sholinganallur
1042,1,P1-001042,2018-05-16,Thiruvanmiyur
1043,4,P4-001043,2018-05-16,Sholinganallur
1044,2,P2-001044,2018-05-16,Perungudi.
1045,3,P3-001045,2018-05-16,kandanchavadi
1046,1,P1-001046,2018-05-16,Thoraipakam
1047,1,P1-001047,2018-05-16,Adyar
1048,3,P3-001048,2018-05-16,Thoraipakkam OMR
1049,1,P1-001049,2018-05-16,Taramani
1050,2,P2-001050,2018-05-17,Perumgudi
1051,3,P3-001051,2018-05-17,Adyar
1052,1,P1-001052,2018-05-17,Navalur
1053,1,P1-001053,2018-05-17,thoraipakkam
1054,2,P2-001054,2018-05-17,velachery
1055,1,P1-001055,2018-05-17,Thiruvanmiyur
1056,3,P3-001056,2018-05-17,Perungalathur
1057,2,P2-001057,2018-05-17,Kandanchawadi
1058,1,P1-001058,2018-05-17,kandanchavadi
1059,3,P3-001059,2018-05-17,velachery
1060,2,P2-001060,2018-05-18,Thoraipakkam
1061,1,P1-001061,2018-05-18,Perungudi
1062,3,P3-001062,2018-05-18,navalur
1063,1,P1-001063,2018-05-18,sholinganallur
1064,2,P2-001064,2018-05-18,Siruseri
1065,1,P1-001065,2018-05-18,Perungalathur
1066,2,P2-001066,2018-05-18,Adyar
1067,1,P1-001067,2018-05-18,Kandanchavadi
1068,2,P2-001068,2018-05-19,Kandanchawadi
1069,4,P4-001069,2018-05-19,Thoraipakam
1070,2,P2-001070,2018-05-19,Kandanchavadi
1071,3,P3-001071,2018-05-19,Kandanchawadi
1072,1,P1-001072,2018-05-19,Perumgudi
1073,2,P2-001073,2018-05-19,kandanchavadi
1074,1,P1-001074,2018-05-19,velachery
1075,1,P1-001075,2018-05-19,Madhavaram
1076,4,P4-001076,2018-05-19,Velachery
1077,2,P2-001077,2018-05-19,Kandanchawadi
1078,3,P3-001078,2018-05-19,Perungudi
1079,4,P4-001079,2018-05-19,perungudi
1080,3,P3-001080,2018-05-19,Sholinganalur
1081,3,P3-001081,2018-05-19,Perungalathur
1082,3,P3-001082,2018-05-19,thiruvanmiyur
1083,4,P4-001083,2018-05-19,Kandanchavadi
1084,1,P1-001084,2018-05-19,karapakkam
1085,3,P3-001085,2018-05-20,Velacherry
1086,3,P3-001086,2018-05-20,Thoraipakkam OMR
1087,1,P1-001087,2018-05-20,thoraipakkam
1088,3,P3-001088,2018-05-20,Thiruvanmiyur
1089,4,P4-001089,2018-05-20,thiruvanmiyur
1090,1,P1-001090,2018-05-20,Kandanchavadi
1091,2,P2-001091,2018-05-20,Karapakkam
1092,3,P3-001092,2018-05-20,Perungudi.
1093,2,P2-001093,2018-05-20,Kandanchavadi
1094,2,P2-001094,2018-05-20,Velacherry
1095,3,P3-001095,2018-05-20,perungudi
1096,1,P1-001096,2018-05-20,Siruseri
1097,2,P2-001097,2018-05-20,Sholinganallur
1098,1,P1-001098,2018-05-20,thiruvanmiyur
1099,2,P2-001099,2018-05-20,sholinganallur
1100,4,P4-001100,2018-05-20,Kandanchawadi
1101,2,P2-001101,2018-05-20,velachery
1102,1,P1-001102,2018-05-20,sholinganallur
1103,2,P2-001103,2018-05-20,Madhavaram
1104,1,P1-001104,2018-05-20,navalur
1105,3,P3-001105,2018-05-20,Thoraipakam
1106,1,P1-001106,2018-05-20,Navalur
1107,2,P2-001107,2018-05-21,Sholinganallur
1108,2,P2-001108,2018-05-21,navalur
1109,2,P2-001109,2018-05-21,Thoraipakam
1110,1,P1-001110,2018-05-21,velachery
1111,1,P1-001111,2018-05-21,Kandanchawadi
1112,1,P1-001112,2018-05-21,sholinganallur
1113,1,P1-001113,2018-05-21,Siruseri
1114,2,P2-001114,2018-05-21,Velacherry
1115,4,P4-001115,2018-05-21,taramani
1116,2,P2-001116,2018-05-21,navalur
1117,3,P3-001117,2018-05-21,Thoraipakkam OMR
1118,4,P4-001118,2018-05-21,Taramani
1119,2,P2-001119,2018-05-22,Perungalathur
1120,1,P1-001120,2018-05-22,Sholinganalur
1121,2,P2-001121,2018-05-22,Sholinganallur
1122,4,P4-001122,2018-05-22,Perungalathur
1123,1,P1-001123,2018-05-22,sholinganallur
1124,1,P1-001124,2018-05-22,Perungudi
1125,3,P3-001125,2018-05-23,kandanchavadi
1126,2,P2-001126,2018-05-23,Kandanchavadi 
1127,2,P2-001127,2018-05-23,thoraipakkam
1128,1,P1-001128,2018-05-23,Thoraipakam
1129,4,P4-001129,2018-05-23,Thoraipakam
1130,1,P1-001130,2018-05-23,Kandanchavadi
1131,4,P4-001131,2018-05-23,thoraipakkam
1132,1,P1-001132,2018-05-23,Perungalathur
1133,2,P2-001133,2018-05-24,Navalur
1134,1,P1-001134,2018-05-24,Perungalathur
1135,4,P4-001135,2018-05-24,Siruseri
1136,1,P1-001136,2018-05-24,thoraipakkam
1137,1,P1-001137,2018-05-24,Adyar
1138,2,P2-001138,2018-05-24,Kandanchawadi
1139,1,P1-001139,2018-05-24,kandanchavadi
1140,1,P1-001140,2018-05-24,navalur
1141,2,P2-001141,2018-05-24,Taramani
1142,1,P1-001142,2018-05-24,navalur
1143,1,P1-001143,2018-05-24,Thoraipakkam
1144,1,P1-001144,2018-05-25,thoraipakkam
1145,4,P4-001145,2018-05-25,Kandanchavadi 
1146,1,P1-001146,2018-05-25,Thiruvanmiyur
1147,1,P1-001147,2018-05-25,Kandanchavadi 
1148,2,P2-001148,2018-05-25,kandanchavadi
1149,2,P2-001149,2018-05-25,thoraipakkam
